combined	chromosome	haplotype	region	subtelomeric	acrocentric	repeat	gene
204	chr1_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	intron_specific
205	autosome_multigroup1	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	intron_specific
206	categorized	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	DJ_specific	LINE_specific	exon_specific
207	categorized	hap1_specific_repetitive	centromeric_multigroup1	nonsubtelomeric_specific	PHR_specific	Transposable_Element_multigroup1	intron_specific
208	categorized	hap1_specific_repetitive	monomeric_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	intron_specific
209	autosome_multigroup1	hap1_specific_repetitive	monomeric_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	exon_specific
210	categorized	hap1_specific_repetitive	centromeric_multigroup1	nonsubtelomeric_specific	DJ_specific	LINE_specific	intron_specific
211	autosome_multigroup1	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	PHR_specific	LINE_specific	exon_specific
212	categorized	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	DJ_specific	Class_I_Retrotransposition_multigroup1	exon_specific
213	autosome_multigroup1	hap1_specific_repetitive	monomeric_specific	nonsubtelomeric_specific	PHR_specific	LINE_specific	intron_specific
214	categorized	hap1_specific_repetitive	monomeric_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	exon_specific
215	categorized	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	PHR_specific	Transposable_Element_multigroup1	intron_specific
216	autosome_multigroup1	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intron_specific
217	metacentric_multigroup1	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intron_specific
218	autosome_multigroup1	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	intron_specific
219	categorized	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	PHR_specific	LTR_specific	exon_specific
220	autosome_multigroup1	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	PHR_specific	LTR_specific	exon_specific
221	autosome_multigroup1	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	PHR_specific	LTR_specific	intron_specific
222	autosome_multigroup1	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	exon_specific
223	categorized	hap1_specific_repetitive	centromeric_multigroup1	TAR1_specific	PHR_specific	SINE_specific	exon_specific
224	categorized	hap1_specific_repetitive	centromeric_multigroup1	TAR1_specific	DJ_specific	Transposable_Element_multigroup1	exon_specific
225	categorized	hap1_specific_repetitive	centromeric_multigroup1	TAR1_specific	array_multigroup1	LINE-dependent_Retroposon_multigroup1	exon_specific
226	categorized	hap1_specific_repetitive	centromeric_multigroup1	TAR1_specific	array_multigroup1	Transposable_Element_multigroup1	exon_specific
227	categorized	hap1_specific_repetitive	centromeric_multigroup1	TAR1_specific	rDNA_specific	LINE-dependent_Retroposon_multigroup1	exon_specific
228	categorized	hap1_specific_repetitive	ct_specific	TAR1_specific	PHR_specific	SINE_specific	exon_specific
229	categorized	hap1_specific_repetitive	centromeric_multigroup1	TAR1_specific	nonacrocentric_specific	SINE_specific	exon_specific
230	categorized	hap1_specific_repetitive	centromeric_multigroup1	TAR1_specific	PHR_specific	LINE-dependent_Retroposon_multigroup1	exon_specific
231	metacentric_multigroup1	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	Class_I_Retrotransposition_multigroup1	intron_specific
232	categorized	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	DJ_specific	LTR_specific	exon_specific
233	metacentric_multigroup1	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	intergenic_specific
234	chr1_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	intergenic_specific
235	categorized	hap1_specific_repetitive	ct_specific	TAR1_specific	nonacrocentric_specific	SINE_specific	intron_specific
236	categorized	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	Interspersed_Repeat_multigroup1	intron_specific
237	chr1_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
238	categorized	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	intergenic_specific
239	autosome_multigroup1	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	intergenic_specific
240	autosome_multigroup1	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	PHR_specific	SINE_specific	intron_specific
241	autosome_multigroup1	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
242	categorized	hap1_specific_repetitive	centromeric_multigroup1	ITS_specific	DJ_specific	Class_I_Retrotransposition_multigroup1	exon_specific
243	autosome_multigroup1	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
244	autosome_multigroup1	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	intergenic_specific
245	chr1_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	intergenic_specific
246	autosome_multigroup1	hap1_specific_repetitive	centromeric_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	Interspersed_Repeat_multigroup1	intron_specific
247	autosome_multigroup1	hap1_specific_repetitive	centromeric_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	intron_specific
248	autosome_multigroup1	hap1_specific_repetitive	centromeric_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	Class_I_Retrotransposition_multigroup1	intron_specific
249	autosome_multigroup1	hap1_specific_repetitive	centromeric_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	intron_specific
250	autosome_multigroup1	hap1_specific_repetitive	centromeric_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	exon_specific
251	categorized	hap1_specific_repetitive	centromeric_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intron_specific
252	categorized	hap1_specific_repetitive	centromeric_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	exon_specific
253	autosome_multigroup1	hap1_specific_repetitive	centromeric_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intron_specific
254	autosome_multigroup1	hap1_specific_repetitive	censat_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	exon_specific
255	autosome_multigroup1	hap1_specific_repetitive	censat_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
256	autosome_multigroup1	hap1_specific_repetitive	centromeric_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	exon_specific
257	categorized	hap1_specific_repetitive	bsat_specific	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	exon_specific
258	autosome_multigroup1	hap1_specific_repetitive	censat_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intron_specific
259	categorized	hap1_specific_repetitive	censat_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intron_specific
260	categorized	hap1_specific_repetitive	centromeric_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	Unknown_specific	exon_specific
261	chr1_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	Unknown_specific	exon_specific
262	autosome_multigroup1	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	Unknown_specific	exon_specific
263	categorized	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	Unknown_specific	exon_specific
264	autosome_multigroup1	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	Unknown_specific	exon_specific
265	autosome_multigroup1	hap1_specific_repetitive	centromeric_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	Unknown_specific	exon_specific
266	autosome_multigroup1	hap1_specific_repetitive	censat_specific	nonsubtelomeric_specific	nonacrocentric_specific	Unknown_specific	exon_specific
267	categorized	hap1_specific_repetitive	censat_specific	nonsubtelomeric_specific	nonacrocentric_specific	Unknown_specific	exon_specific
268	categorized	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	Unknown_specific	exon_specific
269	chr1_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	Unknown_specific	exon_specific
270	autosome_multigroup1	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	Unknown_specific	exon_specific
271	chr1_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	Unknown_specific	exon_specific
272	autosome_multigroup1	hap1_specific_repetitive	censat_specific	nonsubtelomeric_specific	nonacrocentric_specific	Interspersed_Repeat_multigroup1	exon_specific
273	autosome_multigroup1	hap1_specific_repetitive	centromeric_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	Interspersed_Repeat_multigroup1	exon_specific
274	autosome_multigroup1	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	Interspersed_Repeat_multigroup1	exon_specific
275	autosome_multigroup1	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	Interspersed_Repeat_multigroup1	intron_specific
276	autosome_multigroup1	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	DNA_specific	intron_specific
277	autosome_multigroup1	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	DNA_specific	exon_specific
278	chr1_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	DNA_specific	exon_specific
279	chr1_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	Unknown_specific	intron_specific
280	autosome_multigroup1	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	LINE-dependent_Retroposon_multigroup1	intron_specific
281	autosome_multigroup1	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	LINE-dependent_Retroposon_multigroup1	exon_specific
282	chr1_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	intron_specific
283	autosome_multigroup1	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	DNA_specific	intron_specific
284	autosome_multigroup1	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	DNA_specific	exon_specific
285	autosome_multigroup1	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	exon_specific
286	categorized	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	DNA_specific	exon_specific
287	autosome_multigroup1	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	Unknown_specific	intron_specific
288	categorized	hap1_specific_repetitive	centromeric_multigroup1	nonsubtelomeric_specific	PHR_specific	Class_I_Retrotransposition_multigroup1	intron_specific
289	categorized	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	PHR_specific	Class_I_Retrotransposition_multigroup1	intron_specific
290	autosome_multigroup1	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE-dependent_Retroposon_multigroup1	exon_specific
291	autosome_multigroup1	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	Interspersed_Repeat_multigroup1	intron_specific
292	categorized	hap1_specific_repetitive	centromeric_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	exon_specific
293	categorized	hap1_specific_repetitive	bsat_specific	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	exon_specific
294	categorized	hap1_specific_repetitive	centromeric_multigroup1	nonsubtelomeric_specific	PHR_specific	LTR_specific	exon_specific
295	autosome_multigroup1	hap1_specific_repetitive	centromeric_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	exon_specific
296	autosome_multigroup1	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	snRNA_specific	intron_specific
297	categorized	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	snRNA_specific	exon_specific
298	autosome_multigroup1	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	snRNA_specific	exon_specific
299	chr1_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	snRNA_specific	intron_specific
300	autosome_multigroup1	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	snRNA_specific	exon_specific
301	categorized	hap1_specific_repetitive	centromeric_multigroup1	nonsubtelomeric_specific	PHR_specific	Unknown_specific	exon_specific
302	metacentric_multigroup1	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intron_specific
303	chr1_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intron_specific
304	autosome_multigroup1	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	PHR_specific	Class_I_Retrotransposition_multigroup1	intron_specific
305	categorized	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	DJ_specific	Interspersed_Repeat_multigroup1	exon_specific
306	categorized	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	rDNA_specific	SINE_specific	exon_specific
307	chr1_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	intron_specific
308	chr1_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	exon_specific
309	chr1_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	exon_specific
310	metacentric_multigroup1	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	intron_specific
311	chr1_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	Retroposon_specific	intron_specific
312	chr1_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	LINE-dependent_Retroposon_multigroup1	intron_specific
313	chr1_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	intron_specific
